OrderDate,InvoiceNum,ProductKey,Country,EnglishProductName,SalesAmount,UnitPrice,OrderQuantity,TaxAmt,TotalProductCost
29-08-2023,INV100828,606,Italy,"Road-750 Black, 52",539.99,539.99,1,43.1992,343.6496
30-08-2023,INV100829,535,United States,LL Mountain Tire,24.99,24.99,1,1.9992,9.3463
31-08-2023,INV100830,480,Australia,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
02-09-2023,INV100831,567,Germany,"Touring-3000 Blue, 62",742.35,742.35,1,59.388,461.4448
06-09-2023,INV100832,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
06-09-2023,INV100833,488,France,"Short-Sleeve Classic Jersey, S",53.99,53.99,1,4.3192,41.5723
10-09-2023,INV100834,485,Australia,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
11-09-2023,INV100835,471,United States,"Classic Vest, S",63.5,63.5,1,5.08,23.749
13-09-2023,INV100836,536,Germany,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
14-09-2023,INV100837,563,India,"Touring-1000 Yellow, 54",2384.07,2384.07,1,190.7256,1481.9379
17-09-2023,INV100838,231,Canada,"Long-Sleeve Logo Jersey, M",49.99,49.99,1,3.9992,38.4923
17-09-2023,INV100839,485,United States,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
17-09-2023,INV100840,467,Australia,"Half-Finger Gloves, L",24.49,24.49,1,1.9592,9.1593
18-09-2023,INV100841,536,France,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
19-09-2023,INV100842,486,India,All-Purpose Bike Stand,159,159,1,12.72,59.466
21-09-2023,INV100843,566,Australia,"Touring-3000 Blue, 58",742.35,742.35,1,59.388,461.4448
24-09-2023,INV100844,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
24-09-2023,INV100845,479,Germany,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
26-09-2023,INV100846,491,Canada,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
29-09-2023,INV100847,530,India,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
29-09-2023,INV100848,586,India,"Touring-3000 Blue, 50",742.35,742.35,1,59.388,461.4448
30-09-2023,INV100849,222,Italy,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
01-10-2023,INV100850,541,France,Touring Tire,28.99,28.99,1,2.3192,10.8423
03-10-2023,INV100851,606,Germany,"Road-750 Black, 52",539.99,539.99,1,43.1992,343.6496
07-10-2023,INV100852,540,Germany,HL Road Tire,32.6,32.6,1,2.608,12.1924
07-10-2023,INV100853,481,Canada,"Racing Socks, M",8.99,8.99,1,0.7192,3.3623
08-10-2023,INV100854,363,Australia,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
09-10-2023,INV100855,359,India,"Mountain-200 Black, 38",2294.99,2294.99,1,183.5992,1251.9813
10-10-2023,INV100856,217,United States,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
10-10-2023,INV100857,530,India,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
11-10-2023,INV100858,225,Australia,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
11-10-2023,INV100859,605,Canada,"Road-750 Black, 48",539.99,539.99,1,43.1992,343.6496
14-10-2023,INV100860,530,India,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
16-10-2023,INV100861,540,Italy,HL Road Tire,32.6,32.6,1,2.608,12.1924
17-10-2023,INV100862,528,Italy,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
17-10-2023,INV100863,477,India,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
18-10-2023,INV100864,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
18-10-2023,INV100865,491,France,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
22-10-2023,INV100866,357,India,"Mountain-200 Silver, 46",2319.99,2319.99,1,185.5992,1265.6195
23-10-2023,INV100867,479,Australia,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
24-10-2023,INV100868,541,Canada,Touring Tire,28.99,28.99,1,2.3192,10.8423
26-10-2023,INV100869,486,Australia,All-Purpose Bike Stand,159,159,1,12.72,59.466
27-10-2023,INV100870,480,Italy,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
28-10-2023,INV100871,363,Canada,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
28-10-2023,INV100872,463,Australia,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
29-10-2023,INV100873,390,United States,"Road-550-W Yellow, 48",1120.49,1120.49,1,89.6392,713.0798
01-11-2023,INV100874,313,United States,"Road-150 Red, 52",3578.27,3578.27,1,286.2616,2171.2942
02-11-2023,INV100875,480,France,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
04-11-2023,INV100876,478,Australia,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
05-11-2023,INV100877,581,Australia,"Road-350-W Yellow, 42",1700.99,1700.99,1,136.0792,1082.51
08-11-2023,INV100878,353,France,"Mountain-200 Silver, 38",2319.99,2319.99,1,185.5992,1265.6195
09-11-2023,INV100879,487,United States,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
14-11-2023,INV100880,356,India,"Mountain-200 Silver, 46",2071.4196,2071.4196,1,165.7136,1117.8559
15-11-2023,INV100881,480,Australia,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
16-11-2023,INV100882,539,United States,ML Road Tire,24.99,24.99,1,1.9992,9.3463
18-11-2023,INV100883,222,United States,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
19-11-2023,INV100884,481,Italy,"Racing Socks, M",8.99,8.99,1,0.7192,3.3623
20-11-2023,INV100885,222,Australia,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
22-11-2023,INV100886,476,United States,"Women's Mountain Shorts, L",69.99,69.99,1,5.5992,26.1763
24-11-2023,INV100887,217,Canada,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
24-11-2023,INV100888,359,Italy,"Mountain-200 Black, 38",2294.99,2294.99,1,183.5992,1251.9813
25-11-2023,INV100889,388,United States,"Road-550-W Yellow, 44",1120.49,1120.49,1,89.6392,713.0798
26-11-2023,INV100890,529,United States,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
28-11-2023,INV100891,334,Germany,"Road-650 Black, 60",699.0982,699.0982,1,55.9279,413.1463
28-11-2023,INV100892,217,India,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
28-11-2023,INV100893,479,France,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
01-12-2023,INV100894,480,Italy,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
04-12-2023,INV100895,225,Italy,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
04-12-2023,INV100896,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
04-12-2023,INV100897,536,France,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
04-12-2023,INV100898,471,United States,"Classic Vest, S",63.5,63.5,1,5.08,23.749
08-12-2023,INV100899,222,Germany,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
10-12-2023,INV100900,487,United States,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
11-12-2023,INV100901,584,Italy,"Road-750 Black, 58",539.99,539.99,1,43.1992,343.6496
11-12-2023,INV100902,379,United States,"Road-250 Black, 58",2181.5625,2181.5625,1,174.525,1320.6838
12-12-2023,INV100903,372,Canada,"Road-250 Red, 58",2443.35,2443.35,1,195.468,1554.9479
12-12-2023,INV100904,473,Italy,"Classic Vest, L",63.5,63.5,1,5.08,23.749
13-12-2023,INV100905,477,Germany,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
14-12-2023,INV100906,214,Canada,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
15-12-2023,INV100907,541,Canada,Touring Tire,28.99,28.99,1,2.3192,10.8423
16-12-2023,INV100908,485,United States,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
16-12-2023,INV100909,574,France,"Touring-1000 Blue, 50",2384.07,2384.07,1,190.7256,1481.9379
16-12-2023,INV100910,214,Australia,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
16-12-2023,INV100911,355,Australia,"Mountain-200 Silver, 42",2319.99,2319.99,1,185.5992,1265.6195
17-12-2023,INV100912,477,Germany,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
18-12-2023,INV100913,478,Germany,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
19-12-2023,INV100914,222,India,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
19-12-2023,INV100915,217,France,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
20-12-2023,INV100916,333,India,"Road-650 Black, 58",782.99,782.99,1,62.6392,486.7066
20-12-2023,INV100917,537,Italy,HL Mountain Tire,35,35,1,2.8,13.09
22-12-2023,INV100918,354,France,"Mountain-200 Silver, 42",2071.4196,2071.4196,1,165.7136,1117.8559
22-12-2023,INV100919,350,Italy,"Mountain-100 Black, 44",3374.99,3374.99,1,269.9992,1898.0944
29-12-2023,INV100920,479,India,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
29-12-2023,INV100921,231,Italy,"Long-Sleeve Logo Jersey, M",49.99,49.99,1,3.9992,38.4923
29-12-2023,INV100922,529,Australia,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
01-01-2024,INV100923,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
01-01-2024,INV100924,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
01-01-2024,INV100925,536,France,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
01-01-2024,INV100926,537,Germany,HL Mountain Tire,35,35,1,2.8,13.09
02-01-2024,INV100927,485,Italy,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
03-01-2024,INV100928,369,Italy,"Road-250 Red, 48",2443.35,2443.35,1,195.468,1518.7864
05-01-2024,INV100929,536,Italy,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
06-01-2024,INV100930,528,Australia,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
06-01-2024,INV100931,529,France,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
07-01-2024,INV100932,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
07-01-2024,INV100933,328,Australia,"Road-650 Red, 48",699.0982,699.0982,1,55.9279,413.1463
08-01-2024,INV100934,529,United States,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
08-01-2024,INV100935,225,Australia,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
09-01-2024,INV100936,541,Canada,Touring Tire,28.99,28.99,1,2.3192,10.8423
16-01-2024,INV100937,361,France,"Mountain-200 Black, 42",2294.99,2294.99,1,183.5992,1251.9813
17-01-2024,INV100938,214,India,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
17-01-2024,INV100939,584,India,"Road-750 Black, 58",539.99,539.99,1,43.1992,343.6496
17-01-2024,INV100940,537,Canada,HL Mountain Tire,35,35,1,2.8,13.09
18-01-2024,INV100941,480,France,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
19-01-2024,INV100942,479,Australia,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
20-01-2024,INV100943,528,France,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
21-01-2024,INV100944,359,India,"Mountain-200 Black, 38",2294.99,2294.99,1,183.5992,1251.9813
22-01-2024,INV100945,352,Germany,"Mountain-200 Silver, 38",2071.4196,2071.4196,1,165.7136,1117.8559
22-01-2024,INV100946,222,United States,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
22-01-2024,INV100947,538,France,LL Road Tire,21.49,21.49,1,1.7192,8.0373
24-01-2024,INV100948,361,Australia,"Mountain-200 Black, 42",2294.99,2294.99,1,183.5992,1251.9813
24-01-2024,INV100949,214,France,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
25-01-2024,INV100950,234,Germany,"Long-Sleeve Logo Jersey, L",49.99,49.99,1,3.9992,38.4923
27-01-2024,INV100951,380,Germany,"Road-250 Black, 58",2443.35,2443.35,1,195.468,1554.9479
28-01-2024,INV100952,537,France,HL Mountain Tire,35,35,1,2.8,13.09
30-01-2024,INV100953,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
01-02-2024,INV100954,536,India,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
01-02-2024,INV100955,485,Italy,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
02-02-2024,INV100956,528,France,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
04-02-2024,INV100957,310,France,"Road-150 Red, 62",3578.27,3578.27,1,286.2616,2171.2942
04-02-2024,INV100958,225,India,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
05-02-2024,INV100959,488,Canada,"Short-Sleeve Classic Jersey, S",53.99,53.99,1,4.3192,41.5723
05-02-2024,INV100960,529,United States,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
06-02-2024,INV100961,225,Italy,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
07-02-2024,INV100962,225,Canada,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
08-02-2024,INV100963,478,Germany,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
10-02-2024,INV100964,529,Canada,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
11-02-2024,INV100965,225,Canada,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
11-02-2024,INV100966,540,Canada,HL Road Tire,32.6,32.6,1,2.608,12.1924
13-02-2024,INV100967,530,United States,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
14-02-2024,INV100968,486,India,All-Purpose Bike Stand,159,159,1,12.72,59.466
16-02-2024,INV100969,477,Australia,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
16-02-2024,INV100970,353,France,"Mountain-200 Silver, 38",2319.99,2319.99,1,185.5992,1265.6195
16-02-2024,INV100971,465,France,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
17-02-2024,INV100972,530,France,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
19-02-2024,INV100973,485,France,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
20-02-2024,INV100974,491,Australia,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
23-02-2024,INV100975,214,Canada,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
27-02-2024,INV100976,475,India,"Women's Mountain Shorts, M",69.99,69.99,1,5.5992,26.1763
28-02-2024,INV100977,363,Australia,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
28-02-2024,INV100978,225,India,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
01-03-2024,INV100979,483,Italy,Hitch Rack - 4-Bike,120,120,1,9.6,44.88
02-03-2024,INV100980,474,United States,"Women's Mountain Shorts, S",69.99,69.99,1,5.5992,26.1763
04-03-2024,INV100981,378,Germany,"Road-250 Black, 52",2443.35,2443.35,1,195.468,1554.9479
05-03-2024,INV100982,474,Italy,"Women's Mountain Shorts, S",69.99,69.99,1,5.5992,26.1763
05-03-2024,INV100983,539,Canada,ML Road Tire,24.99,24.99,1,1.9992,9.3463
07-03-2024,INV100984,222,France,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
09-03-2024,INV100985,217,India,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
12-03-2024,INV100986,480,Italy,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
15-03-2024,INV100987,480,India,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
15-03-2024,INV100988,478,Australia,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
18-03-2024,INV100989,214,Australia,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
20-03-2024,INV100990,604,Germany,"Road-750 Black, 44",539.99,539.99,1,43.1992,343.6496
21-03-2024,INV100991,529,Germany,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
22-03-2024,INV100992,485,Italy,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
23-03-2024,INV100993,339,Australia,"Road-650 Black, 44",782.99,782.99,1,62.6392,486.7066
23-03-2024,INV100994,529,Italy,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
23-03-2024,INV100995,528,India,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
24-03-2024,INV100996,589,Italy,"Mountain-400-W Silver, 42",769.49,769.49,1,61.5592,419.7784
24-03-2024,INV100997,222,Canada,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
25-03-2024,INV100998,361,Germany,"Mountain-200 Black, 42",2294.99,2294.99,1,183.5992,1251.9813
26-03-2024,INV100999,529,Canada,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
26-03-2024,INV101000,479,India,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
01-01-2021,INV101001,477,Germany,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
01-01-2021,INV101002,358,Canada,"Mountain-200 Black, 38",2049.0982,2049.0982,1,163.9279,1105.81
04-01-2021,INV101003,485,Canada,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
04-01-2021,INV101004,484,India,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
06-01-2021,INV101005,580,France,"Road-350-W Yellow, 40",1700.99,1700.99,1,136.0792,1082.51
06-01-2021,INV101006,530,United States,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
09-01-2021,INV101007,485,Canada,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
09-01-2021,INV101008,489,United States,"Short-Sleeve Classic Jersey, M",53.99,53.99,1,4.3192,41.5723
10-01-2021,INV101009,217,Germany,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
11-01-2021,INV101010,485,Germany,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
11-01-2021,INV101011,580,India,"Road-350-W Yellow, 40",1700.99,1700.99,1,136.0792,1082.51
12-01-2021,INV101012,214,India,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
15-01-2021,INV101013,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
16-01-2021,INV101014,217,Canada,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
18-01-2021,INV101015,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
20-01-2021,INV101016,561,Canada,"Touring-1000 Yellow, 46",2384.07,2384.07,1,190.7256,1481.9379
20-01-2021,INV101017,361,India,"Mountain-200 Black, 42",2294.99,2294.99,1,183.5992,1251.9813
24-01-2021,INV101018,530,France,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
24-01-2021,INV101019,368,United States,"Road-250 Red, 44",2443.35,2443.35,1,195.468,1518.7864
25-01-2021,INV101020,535,Germany,LL Mountain Tire,24.99,24.99,1,1.9992,9.3463
27-01-2021,INV101021,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
28-01-2021,INV101022,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
29-01-2021,INV101023,479,United States,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
31-01-2021,INV101024,480,United States,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
01-02-2021,INV101025,529,Canada,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
01-02-2021,INV101026,528,Italy,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
02-02-2021,INV101027,485,India,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
02-02-2021,INV101028,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
04-02-2021,INV101029,528,Italy,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
07-02-2021,INV101030,540,Italy,HL Road Tire,32.6,32.6,1,2.608,12.1924
08-02-2021,INV101031,222,Canada,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
09-02-2021,INV101032,475,Germany,"Women's Mountain Shorts, M",69.99,69.99,1,5.5992,26.1763
10-02-2021,INV101033,217,France,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
10-02-2021,INV101034,575,Australia,"Touring-1000 Blue, 54",2384.07,2384.07,1,190.7256,1481.9379
11-02-2021,INV101035,237,Italy,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
13-02-2021,INV101036,487,India,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
17-02-2021,INV101037,476,Australia,"Women's Mountain Shorts, L",69.99,69.99,1,5.5992,26.1763
17-02-2021,INV101038,487,Australia,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
17-02-2021,INV101039,488,India,"Short-Sleeve Classic Jersey, S",53.99,53.99,1,4.3192,41.5723
18-02-2021,INV101040,539,India,ML Road Tire,24.99,24.99,1,1.9992,9.3463
24-02-2021,INV101041,528,United States,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
26-02-2021,INV101042,474,France,"Women's Mountain Shorts, S",69.99,69.99,1,5.5992,26.1763
26-02-2021,INV101043,214,India,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
27-02-2021,INV101044,480,France,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
27-02-2021,INV101045,237,Canada,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
27-02-2021,INV101046,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
27-02-2021,INV101047,595,Canada,"Mountain-500 Silver, 52",564.99,564.99,1,45.1992,308.2179
27-02-2021,INV101048,490,Australia,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
28-02-2021,INV101049,214,France,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
02-03-2021,INV101050,485,United States,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
05-03-2021,INV101051,463,United States,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
05-03-2021,INV101052,491,Germany,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
06-03-2021,INV101053,528,Australia,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
07-03-2021,INV101054,214,France,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
08-03-2021,INV101055,217,United States,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
09-03-2021,INV101056,537,Canada,HL Mountain Tire,35,35,1,2.8,13.09
09-03-2021,INV101057,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
09-03-2021,INV101058,480,Australia,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
09-03-2021,INV101059,529,United States,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
10-03-2021,INV101060,541,Canada,Touring Tire,28.99,28.99,1,2.3192,10.8423
10-03-2021,INV101061,465,India,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
10-03-2021,INV101062,477,India,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
11-03-2021,INV101063,478,France,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
11-03-2021,INV101064,538,Australia,LL Road Tire,21.49,21.49,1,1.7192,8.0373
11-03-2021,INV101065,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
14-03-2021,INV101066,225,India,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
15-03-2021,INV101067,214,Germany,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
16-03-2021,INV101068,465,United States,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
16-03-2021,INV101069,540,France,HL Road Tire,32.6,32.6,1,2.608,12.1924
17-03-2021,INV101070,580,Germany,"Road-350-W Yellow, 40",1700.99,1700.99,1,136.0792,1082.51
17-03-2021,INV101071,541,France,Touring Tire,28.99,28.99,1,2.3192,10.8423
18-03-2021,INV101072,480,Canada,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
18-03-2021,INV101073,485,United States,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
18-03-2021,INV101074,485,Australia,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
19-03-2021,INV101075,536,Australia,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
20-03-2021,INV101076,388,United States,"Road-550-W Yellow, 44",1120.49,1120.49,1,89.6392,713.0798
23-03-2021,INV101077,487,Canada,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
23-03-2021,INV101078,214,Canada,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
23-03-2021,INV101079,477,Germany,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
23-03-2021,INV101080,231,France,"Long-Sleeve Logo Jersey, M",49.99,49.99,1,3.9992,38.4923
23-03-2021,INV101081,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
26-03-2021,INV101082,528,Italy,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
26-03-2021,INV101083,485,Italy,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
28-03-2021,INV101084,371,Australia,"Road-250 Red, 58",2181.5625,2181.5625,1,174.525,1320.6838
28-03-2021,INV101085,484,Italy,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
29-03-2021,INV101086,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
30-03-2021,INV101087,377,France,"Road-250 Black, 52",2181.5625,2181.5625,1,174.525,1320.6838
30-03-2021,INV101088,538,Germany,LL Road Tire,21.49,21.49,1,1.7192,8.0373
30-03-2021,INV101089,225,India,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
31-03-2021,INV101090,484,France,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
02-04-2021,INV101091,483,Australia,Hitch Rack - 4-Bike,120,120,1,9.6,44.88
06-04-2021,INV101092,371,Germany,"Road-250 Red, 58",2181.5625,2181.5625,1,174.525,1320.6838
06-04-2021,INV101093,214,Canada,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
12-04-2021,INV101094,370,France,"Road-250 Red, 52",2443.35,2443.35,1,195.468,1518.7864
12-04-2021,INV101095,222,United States,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
12-04-2021,INV101096,538,Australia,LL Road Tire,21.49,21.49,1,1.7192,8.0373
14-04-2021,INV101097,484,Canada,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
14-04-2021,INV101098,333,Australia,"Road-650 Black, 58",782.99,782.99,1,62.6392,486.7066
14-04-2021,INV101099,217,France,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
18-04-2021,INV101100,528,Australia,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
20-04-2021,INV101101,529,France,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
20-04-2021,INV101102,535,Canada,LL Mountain Tire,24.99,24.99,1,1.9992,9.3463
20-04-2021,INV101103,363,United States,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
21-04-2021,INV101104,480,Australia,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
21-04-2021,INV101105,485,Canada,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
